,Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group,Impact Short
309,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.683545750903594,0.4991762410313609,-0.18436950987223316,-26.972519341757454,0.683550079489569,0.4991822054194123,-0.18436787407015676,-26.972109228314444,5.964388051393765e-06,0.0,SSP1,Manganese,human toxicity
310,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.001659114943499,0.0012080793059407,-0.0004510356375583,-27.185315841172873,0.0016591271850337,0.0012080856367733,-0.0004510415482604001,-27.185471513519836,6.330832599907993e-09,-0.0,SSP1,Manganese,marine eutrophication
311,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",2.128419097217229,1.5384239438279728,-0.5899951533892562,-27.719876887058426,2.1284240591272487,1.298791181010992,-0.8296328781162567,-38.978739906578774,-0.23963276281698076,-11.3,SSP1,Manganese,climate change
312,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.003433870437632,0.0019765617416278,-0.0014573086960042,-42.43924523282717,0.0034338809132743,0.0019765722493318,-0.0014573086639425004,-42.43911483094841,1.0507703999875634e-08,0.0,SSP1,Manganese,particulate matter formation
313,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0777738947565837,0.1057201731700656,0.027946278413481906,35.93272331409917,0.0777757844060104,0.1057225635473484,0.027946779141337988,35.932494097967975,2.3903772827932324e-06,-0.0,SSP1,Manganese,agricultural land occupation
314,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0006267168038998,0.0003613553988619,-0.00026536140503789996,-42.341517474346546,0.0006267175796588,0.0003613569097986,-0.00026536066986019994,-42.34134775741708,1.5109367000284459e-09,0.0,SSP1,Manganese,freshwater eutrophication
315,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",80.55418437367187,80.55935112133281,0.005166747660936721,0.006414002824445962,80.55418460143247,80.55935181829724,0.005167216864776947,0.006414585276163369,6.969644346099813e-07,0.0,SSP1,Manganese,metal depletion
316,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0053146527646827,0.0036291928108645,-0.0016854599538182005,-31.713453887684555,0.005314679556401,0.0036292099699434,-0.0016854695864576001,-31.71347526357672,1.7159078899951774e-08,-0.0,SSP1,Manganese,terrestrial acidification
317,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0116252911996862,0.0086949785421888,-0.0029303126574973994,-25.2063591970625,0.0116254070144555,0.0086950943480965,-0.002930312666359,-25.2061081621945,1.1580590770013388e-07,0.0,SSP1,Manganese,water depletion
318,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0666727760780947,0.0725729676747254,0.005900191596630702,8.849476418560599,0.0666740700931295,0.0725740192789183,0.005899949185788789,8.848941091413518,1.051604192892075e-06,-0.0,SSP1,Manganese,urban land occupation
319,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.1574590698784505,0.0852882695482442,-0.07217080033020631,-45.83464159029905,0.1574589971938756,0.085288495451652,-0.0721705017422236,-45.83447311896807,2.2590340779948814e-07,0.0,SSP1,Manganese,ionising radiation
320,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.4317643284426243,0.2816111679240778,-0.1501531605185465,-34.77664795981399,0.4317657266208511,0.2816127671972436,-0.1501529594236075,-34.776488768285716,1.5992731657865633e-06,0.0,SSP1,Manganese,fossil depletion
321,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0511302071757572,0.0507604243884803,-0.0003697827872768955,-0.7232178543806562,0.0511302927705099,0.0507606888804348,-0.00036960389007510003,-0.7228667587216989,2.6449195449779195e-07,0.0,SSP1,Manganese,freshwater ecotoxicity
322,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0472767851104771,0.0465907145926111,-0.000686070517866004,-1.4511784510363472,0.0472769294204495,0.0465910250289211,-0.0006859043915283941,-1.4508226315385622,3.1043631000537975e-07,0.0,SSP1,Manganese,marine ecotoxicity
323,manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",7.49617590288238e-08,5.666931609095156e-08,-1.8292442937872233e-08,-24.402366186255776,7.496351228554571e-08,5.6671020015526516e-08,-1.8292492270019195e-08,-24.40186126864057,1.7039245749525333e-12,0.0,SSP1,Manganese,ozone depletion
324,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0012047870395331,0.0010105431129903,-0.00019424392654279993,-16.12267730055236,0.0012048284219729,0.0010105804717501,-0.0001942479502228,-16.122457495210814,3.735875979990304e-08,0.0,SSP1,Manganese,terrestrial ecotoxicity
325,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0004548254313415,0.0003455173168668,-0.00010930811447470003,-24.0329820943164,0.0004548233359282,0.0003455164054189,-0.00010930693050930002,-24.032832503245963,-9.11447900009757e-10,0.0,SSP1,Manganese,natural land transformation
326,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0042466889411328,0.0031460515943283,-0.0011006373468045003,-25.91754098455128,0.004246704356933,0.0031460549244668,-0.0011006494324662,-25.917731491464046,3.3301385000267247e-09,-0.0,SSP1,Manganese,photochemical oxidant formation
327,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.683545750903594,0.4991762410313609,-0.18436950987223316,-26.972519341757454,0.683550079489569,0.4991822054194123,-0.18436787407015676,-26.972109228314444,5.964388051393765e-06,0.0,SSP1,Manganese,human toxicity
328,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.001659114943499,0.0012080793059407,-0.0004510356375583,-27.185315841172873,0.0016591271850337,0.0012080856367733,-0.0004510415482604001,-27.185471513519836,6.330832599907993e-09,-0.0,SSP1,Manganese,marine eutrophication
329,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",2.128419097217229,1.5384239438279728,-0.5899951533892562,-27.719876887058426,2.1284240591272487,1.298791181010992,-0.8296328781162567,-38.978739906578774,-0.23963276281698076,-11.3,SSP1,Manganese,climate change
330,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.003433870437632,0.0019765617416278,-0.0014573086960042,-42.43924523282717,0.0034338809132743,0.0019765722493318,-0.0014573086639425004,-42.43911483094841,1.0507703999875634e-08,0.0,SSP1,Manganese,particulate matter formation
331,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0777738947565837,0.1057201731700656,0.027946278413481906,35.93272331409917,0.0777757844060104,0.1057225635473484,0.027946779141337988,35.932494097967975,2.3903772827932324e-06,-0.0,SSP1,Manganese,agricultural land occupation
332,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0006267168038998,0.0003613553988619,-0.00026536140503789996,-42.341517474346546,0.0006267175796588,0.0003613569097986,-0.00026536066986019994,-42.34134775741708,1.5109367000284459e-09,0.0,SSP1,Manganese,freshwater eutrophication
333,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",80.55418437367187,80.55935112133281,0.005166747660936721,0.006414002824445962,80.55418460143247,80.55935181829724,0.005167216864776947,0.006414585276163369,6.969644346099813e-07,0.0,SSP1,Manganese,metal depletion
334,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0053146527646827,0.0036291928108645,-0.0016854599538182005,-31.713453887684555,0.005314679556401,0.0036292099699434,-0.0016854695864576001,-31.71347526357672,1.7159078899951774e-08,-0.0,SSP1,Manganese,terrestrial acidification
335,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0116252911996862,0.0086949785421888,-0.0029303126574973994,-25.2063591970625,0.0116254070144555,0.0086950943480965,-0.002930312666359,-25.2061081621945,1.1580590770013388e-07,0.0,SSP1,Manganese,water depletion
336,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0666727760780947,0.0725729676747254,0.005900191596630702,8.849476418560599,0.0666740700931295,0.0725740192789183,0.005899949185788789,8.848941091413518,1.051604192892075e-06,-0.0,SSP1,Manganese,urban land occupation
337,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.1574590698784505,0.0852882695482442,-0.07217080033020631,-45.83464159029905,0.1574589971938756,0.085288495451652,-0.0721705017422236,-45.83447311896807,2.2590340779948814e-07,0.0,SSP1,Manganese,ionising radiation
338,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.4317643284426243,0.2816111679240778,-0.1501531605185465,-34.77664795981399,0.4317657266208511,0.2816127671972436,-0.1501529594236075,-34.776488768285716,1.5992731657865633e-06,0.0,SSP1,Manganese,fossil depletion
339,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0511302071757572,0.0507604243884803,-0.0003697827872768955,-0.7232178543806562,0.0511302927705099,0.0507606888804348,-0.00036960389007510003,-0.7228667587216989,2.6449195449779195e-07,0.0,SSP1,Manganese,freshwater ecotoxicity
340,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0472767851104771,0.0465907145926111,-0.000686070517866004,-1.4511784510363472,0.0472769294204495,0.0465910250289211,-0.0006859043915283941,-1.4508226315385622,3.1043631000537975e-07,0.0,SSP1,Manganese,marine ecotoxicity
341,manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",7.49617590288238e-08,5.666931609095156e-08,-1.8292442937872233e-08,-24.402366186255776,7.496351228554571e-08,5.6671020015526516e-08,-1.8292492270019195e-08,-24.40186126864057,1.7039245749525333e-12,0.0,SSP1,Manganese,ozone depletion
342,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.000996328416766,0.0008270123221084,-0.0001693160946576001,-16.994004367273412,0.0009963591447777,0.000827026665405,-0.00016933247937270007,-16.995124725881876,1.4343296600026652e-08,-0.0,SSP1,Manganese,terrestrial ecotoxicity
343,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0002498203823832,0.0002044706009733,-4.5349781409900004e-05,-18.15295492596672,0.0002498188264604,0.0002044699817316,-4.5348844728800025e-05,-18.152693042126867,-6.192417000179529e-10,0.0,SSP1,Manganese,natural land transformation
344,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0026950980147292,0.0021395463214798,-0.0005555516932494002,-20.613413323493592,0.0026951094615383,0.0021395485839905,-0.0005555608775478001,-20.613666549584227,2.2625107000580347e-09,-0.0,SSP1,Manganese,photochemical oxidant formation
345,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",2.195537720835705,2.0969637496102163,-0.09857397122548894,-4.489741637778281,2.1955409349729376,0.612544510803765,-1.5829964241691725,-72.10051969214068,-1.4844192388064512,-67.6,SSP1,Manganese,human toxicity
346,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0009695242387841,0.0007381254653704,-0.0002313987734136999,-23.867249951780657,0.0009695333285821,0.0007381297665659,-0.0002314035620162,-23.86752009388038,4.301195499919162e-09,-0.0,SSP1,Manganese,marine eutrophication
347,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",0.8955908055388502,0.6786315545569371,-0.21695925098191304,-24.225265561025402,0.8955944899429039,0.678638701803785,-0.21695578813911887,-24.224779247240598,7.147246847916122e-06,0.0,SSP1,Manganese,climate change
348,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0016794316079791,0.00134518649691,-0.0003342451110690998,-19.90227583434046,0.0016794393865359,0.0013451936358901,-0.0003342457506458,-19.902221736935253,7.138980099999706e-09,0.0,SSP1,Manganese,particulate matter formation
349,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0544099462835512,0.0758733848810401,0.021463438597488907,39.44763791097065,0.0544113494190325,0.0758750089138442,0.0214636594948117,39.44702662952878,1.6240328040983965e-06,-0.0,SSP1,Manganese,agricultural land occupation
350,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0003800922649363,0.0002368543555059,-0.00014323790943040002,-37.68503667245251,0.0003800928409664,0.0002368553820429,-0.00014323745892349998,-37.68486103534954,1.026537000016611e-09,0.0,SSP1,Manganese,freshwater eutrophication
351,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",36.27692640295465,36.27975100088217,0.0028245979275212107,0.007786210706349024,36.27692657207547,36.279751474402886,0.0028249023274184992,0.007787049770619203,4.7352071419481945e-07,0.0,SSP1,Manganese,metal depletion
352,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0046955133560179,0.0039462847757846,-0.0007492285802333,-15.956265554501467,0.0046955332498724,0.0039462964337381,-0.0007492368161342994,-15.956373350240034,1.165795350012433e-08,-0.0,SSP1,Manganese,terrestrial acidification
353,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0075355825218208,0.0057182022419109,-0.0018173802799099003,-24.117316407156434,0.0075356685186252,0.0057182809209522,-0.0018173875976729998,-24.11713828947139,7.867904130032938e-08,0.0,SSP1,Manganese,water depletion
354,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.03366183613056,0.0359606545892815,0.0022988184587214994,6.829153495386753,0.0336627969851947,0.0359613690537798,0.0022985720685851016,6.828226631304704,7.144644982998161e-07,-0.0,SSP1,Manganese,urban land occupation
355,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.2273825038780712,0.1058135929655142,-0.12156891091255702,-53.46449653740537,0.2273824499071463,0.1058137464453157,-0.12156870346183059,-53.46441799332986,1.5347980150681728e-07,0.0,SSP1,Manganese,ionising radiation
356,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.2470669142061444,0.173797802133623,-0.0732691120725214,-29.655574202617878,0.2470679524058513,0.1737988886868223,-0.073269063719029,-29.655430016545424,1.0865531993031752e-06,0.0,SSP1,Manganese,fossil depletion
357,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0646244014006063,0.0648107655343127,0.00018636413370640148,0.2883804409283906,0.0646244649579166,0.0614800301721082,-0.003144434785808399,-4.865703395542311,-0.003330735362204497,-5.2,SSP1,Manganese,freshwater ecotoxicity
358,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0614204070502906,0.061391475418022,-2.893163226860146e-05,-0.0471042665752971,0.0614205142058508,0.0566448012235376,-0.0047757129823131975,-7.775436340873669,-0.0047466741944844,-7.7,SSP1,Manganese,marine ecotoxicity
359,manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",6.736347717184598e-08,5.178674010428285e-08,-1.5576737067563133e-08,-23.123416013437776,6.736477903063567e-08,5.178789775810816e-08,-1.557688127252751e-08,-23.12318320741996,1.157653825315871e-12,0.0,SSP1,Manganese,ozone depletion
360,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0006951008533689,0.0005966055232839,-9.849533008500001e-05,-14.169933702084972,0.0006951377447704,0.0005966342242744,-9.850352049600004e-05,-14.170359937588367,2.8700990500028778e-08,-0.0,SSP1,Manganese,terrestrial ecotoxicity
361,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0002685832876237,0.000234814971137,-3.376831648670001e-05,-12.572754167046792,0.0002685814196156,0.0002348142141003,-3.376720551530001e-05,-12.572427967514813,-7.570366999834315e-10,0.0,SSP1,Manganese,natural land transformation
362,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0041443568928085,0.0037464107202374,-0.0003979461725710999,-9.602121218412355,0.0041443706356056,0.0036761658457779,-0.00046820478982770005,-11.297367706575384,-7.024487445950016e-05,-1.7,SSP1,Manganese,photochemical oxidant formation
363,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",1.8736029495684992,1.811462698188872,-0.0621402513796272,-3.3166179309195916,1.8736068083937396,0.4587563005970091,-1.4148505077967304,-75.51480393101767,-1.352706397591863,-72.2,SSP1,Manganese,human toxicity
364,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0008403771899733,0.0006739042366025,-0.00016647295337080003,-19.809313645946187,0.0008403881029927,0.000673909494909,-0.0001664786080837001,-19.80972927756287,5.258306499966205e-09,-0.0,SSP1,Manganese,marine eutrophication
365,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",0.6028384801106417,0.4361104638613599,-0.1667280162492818,-27.657162200176977,0.602842903528295,0.4361192015285051,-0.16672370199978986,-27.656243612389897,8.73766714520885e-06,0.0,SSP1,Manganese,climate change
366,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0057236363560117,0.0052656917801768,-0.0004579445758348998,-8.00093764436847,0.0057236456947827,0.0050924229843518,-0.0006312227104309006,-11.028333060627455,-0.00017326879582500038,-3.0,SSP1,Manganese,particulate matter formation
367,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0477505767682965,0.065448234451675,0.017697657683378498,37.06270977469884,0.0477522613431074,0.0654502198676501,0.017697958524542694,37.06203230330836,1.985415975097604e-06,-0.0,SSP1,Manganese,agricultural land occupation
368,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0002766246948766,0.000186041297518,-9.05833973586e-05,-32.74595473083432,0.0002766253864462,0.0001860425524821,-9.058283396409997e-05,-32.74566919826686,1.2549641000057874e-09,0.0,SSP1,Manganese,freshwater eutrophication
369,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",42.68761621102233,42.68919759085582,0.0015813798334889384,0.003704540037259358,42.68761641406521,42.68919816974535,0.0015817556801422938,0.0037054204779190217,5.788895336422684e-07,0.0,SSP1,Manganese,metal depletion
370,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0239103357005461,0.0232895310845227,-0.0006208046160234015,-2.5963860307039632,0.0239103595846873,0.0224231577326088,-0.001487201852078502,-6.219905839604928,-0.0008663733519139009,-3.6,SSP1,Manganese,terrestrial acidification
371,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0074396668967559,0.0063412590587323,-0.0010984078380235993,-14.764207232215801,0.007439770142702,0.0063413552455982,-0.0010984148971038,-14.76409722390797,9.618686589926706e-08,0.0,SSP1,Manganese,water depletion
372,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0369446679704919,0.0385388135023036,0.001594145531811697,4.314954279965265,0.036945821552263,0.0385396869509343,0.0015938653986712972,4.3140613246795425,8.734486307004907e-07,-0.0,SSP1,Manganese,urban land occupation
373,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.094343769965564,0.0541820776417077,-0.040161692323856295,-42.56952243748107,0.0943437051690906,0.0541822652741511,-0.040161439894939505,-42.56928411170501,1.8763244339498053e-07,0.0,SSP1,Manganese,ionising radiation
374,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.2552106396913872,0.2061008853225362,-0.04910975436885098,-19.242831892995067,0.2552118861320174,0.2061022136578226,-0.04910967247419479,-19.242705823188448,1.328335286404636e-06,0.0,SSP1,Manganese,fossil depletion
375,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0493273389413132,0.0493365122669941,9.173325680900124e-06,0.018596838746590433,0.0493274152468771,0.0420866518423071,-0.00724076340457,-14.678984026085596,-0.007249860424686998,-14.7,SSP1,Manganese,freshwater ecotoxicity
376,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0456915030775154,0.0455790766079077,-0.00011242646960769875,-0.24605552900496147,0.0456916317262169,0.0384312762057516,-0.007260355520465306,-15.889902037137066,-0.007147800402156103,-15.6,SSP1,Manganese,marine ecotoxicity
377,manganese sulfate production,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.060673695724332e-08,4.14449634546581e-08,-9.161773502585222e-09,-18.1038613699315,5.060829994139733e-08,4.1446378712030455e-08,-9.161921229366878e-09,-18.103594153480888,1.4152573723550705e-12,0.0,SSP1,Manganese,ozone depletion
378,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0019333697132054,0.0025691036627913,0.0006357339495858998,32.88217174623547,0.0019332534559088,0.0016939836613522,-0.00023926979455660006,-12.376535204181083,-0.0008751200014390998,-45.3,SSP2,Nickel,terrestrial ecotoxicity
379,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0008412672563381,0.0007802132644741,-6.105399186399994e-05,-7.257383596475401,0.0008412971626505,0.0007801799602172,-6.111720243330001e-05,-7.264639077202014,-3.330425690003386e-08,-0.0,SSP2,Nickel,natural land transformation
380,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.6120488013502485,0.6101991596829445,-0.0018496416673040583,-0.3022049325517084,0.6120486689991761,0.0391992975618785,-0.5728493714372976,-93.59539534233818,-0.570999862121066,-93.3,SSP2,Nickel,photochemical oxidant formation
381,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",11.22718219361304,10.567958997795804,-0.6592231958172352,-5.871670954019581,11.22714548052845,9.209545972797343,-2.0175995077311057,-17.97072560634655,-1.3584130249984607,-12.1,SSP2,Nickel,human toxicity
382,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0063919522015367,0.005690159820246,-0.0007017923812907001,-10.97931209688929,0.0063919039610657,0.0054067651940036,-0.0009851387670621005,-15.41228987579863,-0.00028339462624240013,-4.4,SSP2,Nickel,marine eutrophication
383,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",7.970102742417699,7.43018629741651,-0.5399164450011886,-6.774272082186574,7.970066192359562,7.325467905153276,-0.6445982872062865,-8.087740699371171,-0.10471839226323443,-1.3,SSP2,Nickel,climate change
384,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",1.473529350259676,1.468126714556614,-0.0054026357030620975,-0.3666459512401301,1.4735292754935154,0.0553132907686146,-1.4182159847249007,-96.24620347294497,-1.4128134237879992,-95.9,SSP2,Nickel,particulate matter formation
385,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.1477154517314049,0.2346799449437626,0.08696449321235769,58.87298328849688,0.1477117739634971,0.2346853405792053,0.08697356661570818,58.880591764608624,5.395635442689839e-06,0.0,SSP2,Nickel,agricultural land occupation
386,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0042082081855792,0.003195307440242,-0.0010129007453372001,-24.06964438708701,0.0042082023927613,0.0031953103636377,-0.0010128920291236003,-24.069470395861114,2.9233956999955013e-09,0.0,SSP2,Nickel,freshwater eutrophication
387,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",57.88161447724832,57.88802229554915,0.006407818300829149,0.011070559034506348,57.88161471373119,57.88802303059907,0.006408316867883457,0.011071420345782474,7.350499231506546e-07,0.0,SSP2,Nickel,metal depletion
388,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",7.303674380306964,7.290754284907233,-0.012920095399731046,-0.17689856813123742,7.303674196914023,0.248519809984579,-7.055154386929444,-96.59733165412027,-7.042234474922654,-96.4,SSP2,Nickel,terrestrial acidification
389,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.2687104484834474,0.2676666333492076,-0.0010438151342397894,-0.3884534971121857,0.2687105483726597,0.2676666676549937,-0.0010438807176659792,-0.38847775942843865,3.43057861007523e-08,-0.0,SSP2,Nickel,water depletion
390,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.1895541462394388,0.1876241863571398,-0.0019299598822990205,-1.0181575663668978,0.1895382255014551,0.1876335326659034,-0.0019046928355516968,-1.0049122442254133,9.346308763619193e-06,0.0,SSP2,Nickel,urban land occupation
391,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",1.523250140609231,0.9049487318538736,-0.6183014087553573,-40.59093068641141,1.5232519588611808,0.904947972566345,-0.6183039862948359,-40.591051447397746,-7.592875286288603e-07,-0.0,SSP2,Nickel,ionising radiation
392,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",2.9309763417031154,2.8819373253393583,-0.04903901636375707,-1.6731290412007134,2.930964314969501,2.881935327166513,-0.049028987802988144,-1.672793747524638,-1.9981728454077086e-06,0.0,SSP2,Nickel,fossil depletion
393,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",1.546899129431783,1.5362965079392523,-0.010602621492530773,-0.6854113038660378,1.5468990114697785,1.535996005557802,-0.010903005911976571,-0.7048298454607669,-0.0003005023814504071,-0.0,SSP2,Nickel,freshwater ecotoxicity
394,"platinum group metal mine operation, ore with high palladium content",RU,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",1.466353338133534,1.4554242652195477,-0.01092907291398637,-0.7453232880348999,1.4663524991682555,1.4233527404974091,-0.04299975867084638,-2.9324298690278567,-0.03207152472213859,-2.2,SSP2,Nickel,marine ecotoxicity
